"trace_id","activities","employed","age","income","g"
"277","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"277","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"278","activity_05","no","0-19yo","low","activity_05,activity_02,activity_04,activity_01"
"278","activity_02","no","0-19yo","low","activity_05,activity_02,activity_04,activity_01"
"278","activity_04","no","0-19yo","low","activity_05,activity_02,activity_04,activity_01"
"278","activity_01","no","0-19yo","low","activity_05,activity_02,activity_04,activity_01"
"279","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"279","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"279","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"279","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"279","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"280","activity_03","yes","80yo+","low","activity_03,activity_01,activity_03,activity_05"
"280","activity_01","yes","80yo+","low","activity_03,activity_01,activity_03,activity_05"
"280","activity_07","yes","80yo+","low","activity_03,activity_01,activity_03,activity_05"
"280","activity_04","yes","80yo+","low","activity_03,activity_01,activity_03,activity_05"
"280","activity_03","yes","80yo+","low","activity_03,activity_01,activity_03,activity_05"
"281","activity_01","yes","40-59yo","low","activity_05,activity_02,activity_04,activity_01"
"281","noise_3","yes","40-59yo","low","activity_05,activity_02,activity_04,activity_01"
"281","activity_02","yes","40-59yo","low","activity_05,activity_02,activity_04,activity_01"
"281","activity_05","yes","40-59yo","low","activity_05,activity_02,activity_04,activity_01"
"281","activity_04","yes","40-59yo","low","activity_05,activity_02,activity_04,activity_01"
"281","activity_01","yes","40-59yo","low","activity_05,activity_02,activity_04,activity_01"
"282","activity_04","no","60-79yo","low","activity_05,activity_02,activity_04,activity_01"
"282","activity_01","no","60-79yo","low","activity_05,activity_02,activity_04,activity_01"
"282","activity_02","no","60-79yo","low","activity_05,activity_02,activity_04,activity_01"
"283","noise_0","no","20-39yo","low","activity_05,activity_02,activity_04,activity_01"
"283","activity_05","no","20-39yo","low","activity_05,activity_02,activity_04,activity_01"
"283","activity_02","no","20-39yo","low","activity_05,activity_02,activity_04,activity_01"
"283","activity_04","no","20-39yo","low","activity_05,activity_02,activity_04,activity_01"
"284","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"284","noise_1","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"284","noise_1","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"284","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"284","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"285","activity_03","no","0-19yo","middle","activity_03,activity_01,activity_03,activity_05"
"285","activity_01","no","0-19yo","middle","activity_03,activity_01,activity_03,activity_05"
"285","activity_03","no","0-19yo","middle","activity_03,activity_01,activity_03,activity_05"
"285","activity_05","no","0-19yo","middle","activity_03,activity_01,activity_03,activity_05"
"286","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"286","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"286","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"286","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"287","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"287","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"288","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"288","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"288","activity_07","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"288","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"288","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"289","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"289","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"289","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"289","noise_1","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"289","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"290","activity_04","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"290","activity_01","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"290","activity_02","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"290","activity_03","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"290","activity_04","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"291","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"291","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"291","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"291","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"291","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"292","activity_01","no","60-79yo","middle","activity_05,activity_02,activity_04,activity_01"
"293","activity_03","no","40-59yo","high","activity_03,activity_01,activity_03,activity_05"
"293","activity_01","no","40-59yo","high","activity_03,activity_01,activity_03,activity_05"
"293","activity_05","no","40-59yo","high","activity_03,activity_01,activity_03,activity_05"
"294","activity_03","yes","80yo+","high","activity_03,activity_01,activity_03,activity_05"
"294","activity_05","yes","80yo+","high","activity_03,activity_01,activity_03,activity_05"
"294","activity_01","yes","80yo+","high","activity_03,activity_01,activity_03,activity_05"
"294","activity_03","yes","80yo+","high","activity_03,activity_01,activity_03,activity_05"
"295","activity_04","yes","40-59yo","low","activity_04,activity_01,activity_02,activity_03,activity_04"
"295","activity_02","yes","40-59yo","low","activity_04,activity_01,activity_02,activity_03,activity_04"
"295","activity_01","yes","40-59yo","low","activity_04,activity_01,activity_02,activity_03,activity_04"
"295","activity_04","yes","40-59yo","low","activity_04,activity_01,activity_02,activity_03,activity_04"
"296","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"296","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"296","noise_3","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"296","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"297","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"297","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"297","noise_3","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"297","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"298","activity_05","yes","0-19yo","low","activity_05,activity_02,activity_04,activity_01"
"298","activity_02","yes","0-19yo","low","activity_05,activity_02,activity_04,activity_01"
"298","activity_04","yes","0-19yo","low","activity_05,activity_02,activity_04,activity_01"
"298","activity_01","yes","0-19yo","low","activity_05,activity_02,activity_04,activity_01"
"299","activity_03","yes","0-19yo","high","activity_03,activity_01,activity_03,activity_05"
"299","activity_01","yes","0-19yo","high","activity_03,activity_01,activity_03,activity_05"
"299","noise_4","yes","0-19yo","high","activity_03,activity_01,activity_03,activity_05"
"300","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"300","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"300","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"300","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"301","activity_05","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"301","activity_04","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"301","activity_01","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"301","activity_02","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"301","noise_4","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"301","activity_04","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"302","activity_05","yes","80yo+","high","activity_05,activity_02,activity_04,activity_01"
"302","activity_02","yes","80yo+","high","activity_05,activity_02,activity_04,activity_01"
"302","activity_04","yes","80yo+","high","activity_05,activity_02,activity_04,activity_01"
"302","activity_01","yes","80yo+","high","activity_05,activity_02,activity_04,activity_01"
"303","activity_05","no","40-59yo","low","activity_05,activity_02,activity_04,activity_01"
"303","activity_02","no","40-59yo","low","activity_05,activity_02,activity_04,activity_01"
"303","activity_04","no","40-59yo","low","activity_05,activity_02,activity_04,activity_01"
"303","activity_01","no","40-59yo","low","activity_05,activity_02,activity_04,activity_01"
"304","activity_01","yes","0-19yo","high","activity_03,activity_01,activity_03,activity_05"
"304","activity_03","yes","0-19yo","high","activity_03,activity_01,activity_03,activity_05"
"304","activity_05","yes","0-19yo","high","activity_03,activity_01,activity_03,activity_05"
"305","activity_01","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"305","activity_07","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"305","activity_02","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"306","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"306","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"306","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"306","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"307","activity_03","yes","0-19yo","high","activity_03,activity_01,activity_03,activity_05"
"307","activity_04","yes","0-19yo","high","activity_03,activity_01,activity_03,activity_05"
"307","noise_0","yes","0-19yo","high","activity_03,activity_01,activity_03,activity_05"
"307","activity_05","yes","0-19yo","high","activity_03,activity_01,activity_03,activity_05"
"308","activity_04","no","80yo+","high","activity_05,activity_02,activity_04,activity_01"
"308","activity_01","no","80yo+","high","activity_05,activity_02,activity_04,activity_01"
"308","activity_05","no","80yo+","high","activity_05,activity_02,activity_04,activity_01"
"309","activity_01","yes","40-59yo","low","activity_01,activity_02,activity_03,activity_07"
"309","activity_02","yes","40-59yo","low","activity_01,activity_02,activity_03,activity_07"
"309","activity_03","yes","40-59yo","low","activity_01,activity_02,activity_03,activity_07"
"309","activity_07","yes","40-59yo","low","activity_01,activity_02,activity_03,activity_07"
"310","activity_05","yes","0-19yo","low","activity_05,activity_02,activity_04,activity_01"
"310","activity_02","yes","0-19yo","low","activity_05,activity_02,activity_04,activity_01"
"310","activity_04","yes","0-19yo","low","activity_05,activity_02,activity_04,activity_01"
"310","activity_01","yes","0-19yo","low","activity_05,activity_02,activity_04,activity_01"
"311","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"311","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"311","activity_02","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"312","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"312","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"312","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"312","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"312","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"312","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"313","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"313","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"313","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"313","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"314","activity_03","no","60-79yo","middle","activity_03,activity_01,activity_03,activity_05"
"314","activity_01","no","60-79yo","middle","activity_03,activity_01,activity_03,activity_05"
"314","activity_03","no","60-79yo","middle","activity_03,activity_01,activity_03,activity_05"
"314","activity_05","no","60-79yo","middle","activity_03,activity_01,activity_03,activity_05"
"315","activity_01","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"315","activity_02","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"315","activity_03","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"315","activity_07","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"316","activity_05","yes","20-39yo","low","activity_05,activity_02,activity_04,activity_01"
"316","activity_02","yes","20-39yo","low","activity_05,activity_02,activity_04,activity_01"
"316","activity_04","yes","20-39yo","low","activity_05,activity_02,activity_04,activity_01"
"316","activity_01","yes","20-39yo","low","activity_05,activity_02,activity_04,activity_01"
"317","activity_04","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"317","activity_02","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"317","activity_01","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"317","activity_03","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"317","activity_04","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"318","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"318","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"318","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"318","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"319","activity_03","yes","80yo+","high","activity_01,activity_02,activity_03,activity_07"
"319","activity_01","yes","80yo+","high","activity_01,activity_02,activity_03,activity_07"
"319","activity_02","yes","80yo+","high","activity_01,activity_02,activity_03,activity_07"
"319","noise_3","yes","80yo+","high","activity_01,activity_02,activity_03,activity_07"
"319","noise_4","yes","80yo+","high","activity_01,activity_02,activity_03,activity_07"
"319","activity_07","yes","80yo+","high","activity_01,activity_02,activity_03,activity_07"
"320","activity_05","yes","20-39yo","high","activity_05,activity_02,activity_04,activity_01"
"320","noise_4","yes","20-39yo","high","activity_05,activity_02,activity_04,activity_01"
"320","activity_01","yes","20-39yo","high","activity_05,activity_02,activity_04,activity_01"
"320","activity_02","yes","20-39yo","high","activity_05,activity_02,activity_04,activity_01"
"320","activity_04","yes","20-39yo","high","activity_05,activity_02,activity_04,activity_01"
"321","activity_05","no","20-39yo","middle","activity_05,activity_02,activity_04,activity_01"
"321","activity_02","no","20-39yo","middle","activity_05,activity_02,activity_04,activity_01"
"321","activity_04","no","20-39yo","middle","activity_05,activity_02,activity_04,activity_01"
"321","activity_01","no","20-39yo","middle","activity_05,activity_02,activity_04,activity_01"
"322","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"322","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"322","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"323","activity_01","no","40-59yo","low","activity_01,activity_02,activity_03,activity_07"
"323","activity_02","no","40-59yo","low","activity_01,activity_02,activity_03,activity_07"
"323","activity_03","no","40-59yo","low","activity_01,activity_02,activity_03,activity_07"
"323","activity_07","no","40-59yo","low","activity_01,activity_02,activity_03,activity_07"
"324","activity_03","yes","0-19yo","high","activity_03,activity_01,activity_03,activity_05"
"324","activity_03","yes","0-19yo","high","activity_03,activity_01,activity_03,activity_05"
"324","activity_03","yes","0-19yo","high","activity_03,activity_01,activity_03,activity_05"
"324","activity_01","yes","0-19yo","high","activity_03,activity_01,activity_03,activity_05"
"325","activity_03","no","40-59yo","middle","activity_03,activity_01,activity_03,activity_05"
"325","activity_01","no","40-59yo","middle","activity_03,activity_01,activity_03,activity_05"
"325","activity_03","no","40-59yo","middle","activity_03,activity_01,activity_03,activity_05"
"325","activity_05","no","40-59yo","middle","activity_03,activity_01,activity_03,activity_05"
"326","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"326","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"326","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"326","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"327","activity_03","yes","40-59yo","middle","activity_03,activity_01,activity_03,activity_05"
"327","activity_03","yes","40-59yo","middle","activity_03,activity_01,activity_03,activity_05"
"327","noise_1","yes","40-59yo","middle","activity_03,activity_01,activity_03,activity_05"
"327","activity_05","yes","40-59yo","middle","activity_03,activity_01,activity_03,activity_05"
"327","activity_01","yes","40-59yo","middle","activity_03,activity_01,activity_03,activity_05"
"328","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"328","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"328","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"329","activity_01","yes","20-39yo","high","activity_03,activity_01,activity_03,activity_05"
"329","activity_04","yes","20-39yo","high","activity_03,activity_01,activity_03,activity_05"
"329","activity_03","yes","20-39yo","high","activity_03,activity_01,activity_03,activity_05"
"329","activity_04","yes","20-39yo","high","activity_03,activity_01,activity_03,activity_05"
"329","activity_05","yes","20-39yo","high","activity_03,activity_01,activity_03,activity_05"
"330","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"330","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"330","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"330","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"331","activity_02","no","80yo+","middle","activity_05,activity_02,activity_04,activity_01"
"331","activity_01","no","80yo+","middle","activity_05,activity_02,activity_04,activity_01"
"331","activity_05","no","80yo+","middle","activity_05,activity_02,activity_04,activity_01"
"332","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"332","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"332","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"332","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"333","activity_01","no","20-39yo","low","activity_03,activity_01,activity_03,activity_05"
"333","noise_0","no","20-39yo","low","activity_03,activity_01,activity_03,activity_05"
"333","activity_03","no","20-39yo","low","activity_03,activity_01,activity_03,activity_05"
"333","activity_05","no","20-39yo","low","activity_03,activity_01,activity_03,activity_05"
"334","activity_03","no","40-59yo","high","activity_03,activity_01,activity_03,activity_05"
"334","activity_01","no","40-59yo","high","activity_03,activity_01,activity_03,activity_05"
"334","activity_03","no","40-59yo","high","activity_03,activity_01,activity_03,activity_05"
"334","activity_05","no","40-59yo","high","activity_03,activity_01,activity_03,activity_05"
"335","activity_01","yes","20-39yo","low","activity_01,activity_02,activity_03,activity_07"
"335","activity_07","yes","20-39yo","low","activity_01,activity_02,activity_03,activity_07"
"335","noise_3","yes","20-39yo","low","activity_01,activity_02,activity_03,activity_07"
"336","activity_01","no","60-79yo","middle","activity_05,activity_02,activity_04,activity_01"
"336","activity_05","no","60-79yo","middle","activity_05,activity_02,activity_04,activity_01"
"336","activity_02","no","60-79yo","middle","activity_05,activity_02,activity_04,activity_01"
"336","activity_04","no","60-79yo","middle","activity_05,activity_02,activity_04,activity_01"
"337","activity_05","yes","80yo+","middle","activity_05,activity_02,activity_04,activity_01"
"337","activity_02","yes","80yo+","middle","activity_05,activity_02,activity_04,activity_01"
"337","activity_04","yes","80yo+","middle","activity_05,activity_02,activity_04,activity_01"
"337","activity_01","yes","80yo+","middle","activity_05,activity_02,activity_04,activity_01"
"338","activity_03","yes","40-59yo","low","activity_03,activity_01,activity_03,activity_05"
"338","activity_01","yes","40-59yo","low","activity_03,activity_01,activity_03,activity_05"
"338","activity_03","yes","40-59yo","low","activity_03,activity_01,activity_03,activity_05"
"338","activity_05","yes","40-59yo","low","activity_03,activity_01,activity_03,activity_05"
"339","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"339","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"339","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"340","activity_03","yes","0-19yo","middle","activity_03,activity_01,activity_03,activity_05"
"340","activity_01","yes","0-19yo","middle","activity_03,activity_01,activity_03,activity_05"
"340","activity_03","yes","0-19yo","middle","activity_03,activity_01,activity_03,activity_05"
"340","activity_05","yes","0-19yo","middle","activity_03,activity_01,activity_03,activity_05"
"341","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"341","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"341","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"341","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"342","activity_05","no","80yo+","high","activity_05,activity_02,activity_04,activity_01"
"342","activity_02","no","80yo+","high","activity_05,activity_02,activity_04,activity_01"
"342","activity_04","no","80yo+","high","activity_05,activity_02,activity_04,activity_01"
"342","activity_01","no","80yo+","high","activity_05,activity_02,activity_04,activity_01"
"343","activity_01","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"343","noise_2","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"343","activity_07","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"343","activity_02","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"343","activity_03","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"344","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"344","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"345","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"345","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"345","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"345","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"346","activity_03","yes","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"346","activity_01","yes","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"346","activity_03","yes","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"347","activity_01","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"347","activity_04","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"347","activity_04","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"347","activity_02","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"348","activity_05","yes","20-39yo","low","activity_05,activity_02,activity_04,activity_01"
"348","activity_02","yes","20-39yo","low","activity_05,activity_02,activity_04,activity_01"
"348","activity_04","yes","20-39yo","low","activity_05,activity_02,activity_04,activity_01"
"348","activity_01","yes","20-39yo","low","activity_05,activity_02,activity_04,activity_01"
"349","activity_03","yes","40-59yo","low","activity_03,activity_01,activity_03,activity_05"
"349","activity_03","yes","40-59yo","low","activity_03,activity_01,activity_03,activity_05"
"349","activity_05","yes","40-59yo","low","activity_03,activity_01,activity_03,activity_05"
"350","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"350","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"350","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"350","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"351","activity_07","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"351","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"351","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"351","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"352","activity_05","no","0-19yo","high","activity_05,activity_02,activity_04,activity_01"
"352","activity_02","no","0-19yo","high","activity_05,activity_02,activity_04,activity_01"
"352","activity_04","no","0-19yo","high","activity_05,activity_02,activity_04,activity_01"
"353","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"353","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"353","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"353","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"354","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"354","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"354","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"354","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"354","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"355","activity_03","yes","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"355","noise_2","yes","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"355","activity_05","yes","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"355","activity_03","yes","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"355","activity_01","yes","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"356","activity_04","no","40-59yo","low","activity_04,activity_01,activity_02,activity_03,activity_04"
"356","activity_01","no","40-59yo","low","activity_04,activity_01,activity_02,activity_03,activity_04"
"356","activity_02","no","40-59yo","low","activity_04,activity_01,activity_02,activity_03,activity_04"
"356","activity_03","no","40-59yo","low","activity_04,activity_01,activity_02,activity_03,activity_04"
"356","activity_04","no","40-59yo","low","activity_04,activity_01,activity_02,activity_03,activity_04"
"357","activity_01","yes","80yo+","low","activity_01,activity_02,activity_03,activity_07"
"357","activity_02","yes","80yo+","low","activity_01,activity_02,activity_03,activity_07"
"357","activity_03","yes","80yo+","low","activity_01,activity_02,activity_03,activity_07"
"357","activity_07","yes","80yo+","low","activity_01,activity_02,activity_03,activity_07"
"358","activity_05","no","60-79yo","low","activity_05,activity_02,activity_04,activity_01"
"358","activity_02","no","60-79yo","low","activity_05,activity_02,activity_04,activity_01"
"358","activity_04","no","60-79yo","low","activity_05,activity_02,activity_04,activity_01"
"358","activity_01","no","60-79yo","low","activity_05,activity_02,activity_04,activity_01"
"359","activity_05","no","40-59yo","low","activity_05,activity_02,activity_04,activity_01"
"359","noise_1","no","40-59yo","low","activity_05,activity_02,activity_04,activity_01"
"359","activity_02","no","40-59yo","low","activity_05,activity_02,activity_04,activity_01"
"359","activity_04","no","40-59yo","low","activity_05,activity_02,activity_04,activity_01"
"359","activity_01","no","40-59yo","low","activity_05,activity_02,activity_04,activity_01"
"360","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"360","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"360","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"360","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"361","activity_01","yes","40-59yo","high","activity_03,activity_01,activity_03,activity_05"
"361","activity_03","yes","40-59yo","high","activity_03,activity_01,activity_03,activity_05"
"361","activity_01","yes","40-59yo","high","activity_03,activity_01,activity_03,activity_05"
"361","activity_03","yes","40-59yo","high","activity_03,activity_01,activity_03,activity_05"
"361","activity_05","yes","40-59yo","high","activity_03,activity_01,activity_03,activity_05"
"362","activity_05","yes","40-59yo","low","activity_05,activity_02,activity_04,activity_01"
"362","activity_02","yes","40-59yo","low","activity_05,activity_02,activity_04,activity_01"
"362","activity_04","yes","40-59yo","low","activity_05,activity_02,activity_04,activity_01"
"362","activity_01","yes","40-59yo","low","activity_05,activity_02,activity_04,activity_01"
"363","noise_4","yes","40-59yo","low","activity_04,activity_01,activity_02,activity_03,activity_04"
"363","activity_04","yes","40-59yo","low","activity_04,activity_01,activity_02,activity_03,activity_04"
"363","activity_02","yes","40-59yo","low","activity_04,activity_01,activity_02,activity_03,activity_04"
"363","activity_03","yes","40-59yo","low","activity_04,activity_01,activity_02,activity_03,activity_04"
