"trace_id","activities","employed","age","income","g"
"234","activity_03","no","0-19yo","high","activity_03,activity_01,activity_03,activity_05"
"234","activity_05","no","0-19yo","high","activity_03,activity_01,activity_03,activity_05"
"235","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"235","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"235","noise_2","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"235","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"235","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"236","activity_03","no","20-39yo","high","activity_03,activity_01,activity_03,activity_05"
"236","activity_01","no","20-39yo","high","activity_03,activity_01,activity_03,activity_05"
"237","activity_01","yes","60-79yo","low","activity_03,activity_01,activity_03,activity_05"
"237","activity_03","yes","60-79yo","low","activity_03,activity_01,activity_03,activity_05"
"237","activity_05","yes","60-79yo","low","activity_03,activity_01,activity_03,activity_05"
"238","activity_03","yes","40-59yo","middle","activity_03,activity_01,activity_03,activity_05"
"238","activity_01","yes","40-59yo","middle","activity_03,activity_01,activity_03,activity_05"
"238","activity_03","yes","40-59yo","middle","activity_03,activity_01,activity_03,activity_05"
"238","activity_03","yes","40-59yo","middle","activity_03,activity_01,activity_03,activity_05"
"238","activity_01","yes","40-59yo","middle","activity_03,activity_01,activity_03,activity_05"
"238","activity_05","yes","40-59yo","middle","activity_03,activity_01,activity_03,activity_05"
"239","activity_02","yes","20-39yo","low","activity_05,activity_02,activity_04,activity_01"
"239","activity_04","yes","20-39yo","low","activity_05,activity_02,activity_04,activity_01"
"239","activity_05","yes","20-39yo","low","activity_05,activity_02,activity_04,activity_01"
"239","activity_01","yes","20-39yo","low","activity_05,activity_02,activity_04,activity_01"
"240","activity_01","no","40-59yo","high","activity_04,activity_01,activity_02,activity_03,activity_04"
"240","activity_02","no","40-59yo","high","activity_04,activity_01,activity_02,activity_03,activity_04"
"240","activity_03","no","40-59yo","high","activity_04,activity_01,activity_02,activity_03,activity_04"
"240","activity_04","no","40-59yo","high","activity_04,activity_01,activity_02,activity_03,activity_04"
"240","activity_03","no","40-59yo","high","activity_04,activity_01,activity_02,activity_03,activity_04"
"240","activity_04","no","40-59yo","high","activity_04,activity_01,activity_02,activity_03,activity_04"
"241","activity_03","yes","0-19yo","low","activity_03,activity_01,activity_03,activity_05"
"241","activity_01","yes","0-19yo","low","activity_03,activity_01,activity_03,activity_05"
"241","activity_02","yes","0-19yo","low","activity_03,activity_01,activity_03,activity_05"
"241","activity_03","yes","0-19yo","low","activity_03,activity_01,activity_03,activity_05"
"241","activity_05","yes","0-19yo","low","activity_03,activity_01,activity_03,activity_05"
"242","activity_03","no","40-59yo","middle","activity_03,activity_01,activity_03,activity_05"
"242","activity_01","no","40-59yo","middle","activity_03,activity_01,activity_03,activity_05"
"242","activity_05","no","40-59yo","middle","activity_03,activity_01,activity_03,activity_05"
"243","activity_01","no","20-39yo","low","activity_03,activity_01,activity_03,activity_05"
"243","activity_03","no","20-39yo","low","activity_03,activity_01,activity_03,activity_05"
"243","activity_05","no","20-39yo","low","activity_03,activity_01,activity_03,activity_05"
"243","activity_03","no","20-39yo","low","activity_03,activity_01,activity_03,activity_05"
"244","activity_01","yes","0-19yo","high","activity_03,activity_01,activity_03,activity_05"
"244","activity_03","yes","0-19yo","high","activity_03,activity_01,activity_03,activity_05"
"244","activity_05","yes","0-19yo","high","activity_03,activity_01,activity_03,activity_05"
"244","activity_01","yes","0-19yo","high","activity_03,activity_01,activity_03,activity_05"
"244","activity_03","yes","0-19yo","high","activity_03,activity_01,activity_03,activity_05"
"245","activity_01","yes","80yo+","high","activity_05,activity_02,activity_04,activity_01"
"245","activity_05","yes","80yo+","high","activity_05,activity_02,activity_04,activity_01"
"245","noise_4","yes","80yo+","high","activity_05,activity_02,activity_04,activity_01"
"245","activity_04","yes","80yo+","high","activity_05,activity_02,activity_04,activity_01"
"246","activity_05","no","20-39yo","middle","activity_05,activity_02,activity_04,activity_01"
"246","activity_04","no","20-39yo","middle","activity_05,activity_02,activity_04,activity_01"
"246","activity_02","no","20-39yo","middle","activity_05,activity_02,activity_04,activity_01"
"246","activity_01","no","20-39yo","middle","activity_05,activity_02,activity_04,activity_01"
"247","activity_04","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"247","activity_02","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"247","activity_03","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"248","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"248","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"248","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"249","activity_03","no","0-19yo","low","activity_03,activity_01,activity_03,activity_05"
"249","activity_01","no","0-19yo","low","activity_03,activity_01,activity_03,activity_05"
"249","noise_1","no","0-19yo","low","activity_03,activity_01,activity_03,activity_05"
"249","noise_2","no","0-19yo","low","activity_03,activity_01,activity_03,activity_05"
"249","activity_03","no","0-19yo","low","activity_03,activity_01,activity_03,activity_05"
"249","activity_05","no","0-19yo","low","activity_03,activity_01,activity_03,activity_05"
"250","activity_02","yes","20-39yo","low","activity_01,activity_02,activity_03,activity_07"
"250","activity_01","yes","20-39yo","low","activity_01,activity_02,activity_03,activity_07"
"250","activity_03","yes","20-39yo","low","activity_01,activity_02,activity_03,activity_07"
"251","activity_03","yes","20-39yo","middle","activity_03,activity_01,activity_03,activity_05"
"251","activity_01","yes","20-39yo","middle","activity_03,activity_01,activity_03,activity_05"
"251","activity_03","yes","20-39yo","middle","activity_03,activity_01,activity_03,activity_05"
"251","activity_05","yes","20-39yo","middle","activity_03,activity_01,activity_03,activity_05"
"252","activity_03","yes","0-19yo","middle","activity_03,activity_01,activity_03,activity_05"
"252","activity_01","yes","0-19yo","middle","activity_03,activity_01,activity_03,activity_05"
"252","activity_03","yes","0-19yo","middle","activity_03,activity_01,activity_03,activity_05"
"252","activity_05","yes","0-19yo","middle","activity_03,activity_01,activity_03,activity_05"
"253","noise_1","no","80yo+","low","activity_03,activity_01,activity_03,activity_05"
"253","activity_03","no","80yo+","low","activity_03,activity_01,activity_03,activity_05"
"253","activity_01","no","80yo+","low","activity_03,activity_01,activity_03,activity_05"
"253","activity_03","no","80yo+","low","activity_03,activity_01,activity_03,activity_05"
"253","noise_0","no","80yo+","low","activity_03,activity_01,activity_03,activity_05"
"254","activity_03","no","20-39yo","low","activity_03,activity_01,activity_03,activity_05"
"254","activity_01","no","20-39yo","low","activity_03,activity_01,activity_03,activity_05"
"254","activity_03","no","20-39yo","low","activity_03,activity_01,activity_03,activity_05"
"254","activity_05","no","20-39yo","low","activity_03,activity_01,activity_03,activity_05"
"255","activity_04","no","80yo+","middle","activity_05,activity_02,activity_04,activity_01"
"255","activity_02","no","80yo+","middle","activity_05,activity_02,activity_04,activity_01"
"256","activity_04","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"256","activity_01","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"256","activity_02","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"256","activity_03","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"256","activity_04","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"257","activity_05","yes","60-79yo","middle","activity_05,activity_02,activity_04,activity_01"
"257","activity_02","yes","60-79yo","middle","activity_05,activity_02,activity_04,activity_01"
"257","activity_04","yes","60-79yo","middle","activity_05,activity_02,activity_04,activity_01"
"257","activity_01","yes","60-79yo","middle","activity_05,activity_02,activity_04,activity_01"
"258","activity_05","yes","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"258","activity_04","yes","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"258","noise_0","yes","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"258","noise_1","yes","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"258","activity_01","yes","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"259","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"259","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"259","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"259","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"260","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"260","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"260","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"261","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"261","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"261","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"261","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"262","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"262","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"262","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"263","noise_3","no","0-19yo","low","activity_03,activity_01,activity_03,activity_05"
"263","noise_1","no","0-19yo","low","activity_03,activity_01,activity_03,activity_05"
"263","activity_03","no","0-19yo","low","activity_03,activity_01,activity_03,activity_05"
"263","activity_01","no","0-19yo","low","activity_03,activity_01,activity_03,activity_05"
"263","activity_05","no","0-19yo","low","activity_03,activity_01,activity_03,activity_05"
"263","activity_03","no","0-19yo","low","activity_03,activity_01,activity_03,activity_05"
"264","activity_02","no","0-19yo","high","activity_05,activity_02,activity_04,activity_01"
"264","noise_1","no","0-19yo","high","activity_05,activity_02,activity_04,activity_01"
"264","activity_05","no","0-19yo","high","activity_05,activity_02,activity_04,activity_01"
"265","noise_0","yes","0-19yo","high","activity_03,activity_01,activity_03,activity_05"
"265","activity_01","yes","0-19yo","high","activity_03,activity_01,activity_03,activity_05"
"265","activity_05","yes","0-19yo","high","activity_03,activity_01,activity_03,activity_05"
"266","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"266","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"266","noise_4","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"266","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"267","noise_0","no","80yo+","low","activity_03,activity_01,activity_03,activity_05"
"267","activity_01","no","80yo+","low","activity_03,activity_01,activity_03,activity_05"
"267","activity_05","no","80yo+","low","activity_03,activity_01,activity_03,activity_05"
"268","activity_04","no","40-59yo","high","activity_04,activity_01,activity_02,activity_03,activity_04"
"268","activity_01","no","40-59yo","high","activity_04,activity_01,activity_02,activity_03,activity_04"
"268","activity_04","no","40-59yo","high","activity_04,activity_01,activity_02,activity_03,activity_04"
"268","activity_03","no","40-59yo","high","activity_04,activity_01,activity_02,activity_03,activity_04"
"268","activity_02","no","40-59yo","high","activity_04,activity_01,activity_02,activity_03,activity_04"
"269","activity_03","yes","60-79yo","high","activity_03,activity_01,activity_03,activity_05"
"269","activity_01","yes","60-79yo","high","activity_03,activity_01,activity_03,activity_05"
"269","activity_03","yes","60-79yo","high","activity_03,activity_01,activity_03,activity_05"
"269","activity_05","yes","60-79yo","high","activity_03,activity_01,activity_03,activity_05"
"270","activity_05","no","0-19yo","low","activity_05,activity_02,activity_04,activity_01"
"270","activity_02","no","0-19yo","low","activity_05,activity_02,activity_04,activity_01"
"270","noise_1","no","0-19yo","low","activity_05,activity_02,activity_04,activity_01"
"270","activity_04","no","0-19yo","low","activity_05,activity_02,activity_04,activity_01"
"270","activity_01","no","0-19yo","low","activity_05,activity_02,activity_04,activity_01"
"271","activity_01","yes","80yo+","low","activity_03,activity_01,activity_03,activity_05"
"271","noise_1","yes","80yo+","low","activity_03,activity_01,activity_03,activity_05"
"271","activity_03","yes","80yo+","low","activity_03,activity_01,activity_03,activity_05"
"271","activity_01","yes","80yo+","low","activity_03,activity_01,activity_03,activity_05"
"271","activity_03","yes","80yo+","low","activity_03,activity_01,activity_03,activity_05"
"272","activity_03","no","60-79yo","low","activity_03,activity_01,activity_03,activity_05"
"272","activity_01","no","60-79yo","low","activity_03,activity_01,activity_03,activity_05"
"272","activity_03","no","60-79yo","low","activity_03,activity_01,activity_03,activity_05"
"272","activity_02","no","60-79yo","low","activity_03,activity_01,activity_03,activity_05"
"272","activity_05","no","60-79yo","low","activity_03,activity_01,activity_03,activity_05"
"273","activity_01","yes","40-59yo","high","activity_01,activity_02,activity_03,activity_07"
"273","activity_02","yes","40-59yo","high","activity_01,activity_02,activity_03,activity_07"
"273","activity_03","yes","40-59yo","high","activity_01,activity_02,activity_03,activity_07"
"273","activity_07","yes","40-59yo","high","activity_01,activity_02,activity_03,activity_07"
"274","activity_02","yes","60-79yo","middle","activity_05,activity_02,activity_04,activity_01"
"274","activity_05","yes","60-79yo","middle","activity_05,activity_02,activity_04,activity_01"
"274","activity_04","yes","60-79yo","middle","activity_05,activity_02,activity_04,activity_01"
"274","noise_4","yes","60-79yo","middle","activity_05,activity_02,activity_04,activity_01"
"275","activity_04","no","80yo+","low","activity_04,activity_01,activity_02,activity_03,activity_04"
"275","activity_01","no","80yo+","low","activity_04,activity_01,activity_02,activity_03,activity_04"
"275","activity_02","no","80yo+","low","activity_04,activity_01,activity_02,activity_03,activity_04"
"275","activity_03","no","80yo+","low","activity_04,activity_01,activity_02,activity_03,activity_04"
"275","activity_04","no","80yo+","low","activity_04,activity_01,activity_02,activity_03,activity_04"
"276","activity_05","yes","20-39yo","middle","activity_05,activity_02,activity_04,activity_01"
"276","activity_02","yes","20-39yo","middle","activity_05,activity_02,activity_04,activity_01"
"276","activity_04","yes","20-39yo","middle","activity_05,activity_02,activity_04,activity_01"
"276","activity_01","yes","20-39yo","middle","activity_05,activity_02,activity_04,activity_01"
"277","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"277","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"277","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"277","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"278","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"278","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"278","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"279","activity_01","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"279","activity_02","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"279","activity_03","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"279","activity_07","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"280","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"280","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"280","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"280","noise_2","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"280","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"281","activity_02","no","80yo+","low","activity_05,activity_02,activity_04,activity_01"
"281","activity_05","no","80yo+","low","activity_05,activity_02,activity_04,activity_01"
"281","activity_01","no","80yo+","low","activity_05,activity_02,activity_04,activity_01"
"282","activity_05","no","80yo+","middle","activity_05,activity_02,activity_04,activity_01"
"282","activity_04","no","80yo+","middle","activity_05,activity_02,activity_04,activity_01"
"282","activity_01","no","80yo+","middle","activity_05,activity_02,activity_04,activity_01"
"282","activity_02","no","80yo+","middle","activity_05,activity_02,activity_04,activity_01"
"283","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"283","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"283","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"283","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"284","activity_01","yes","20-39yo","low","activity_01,activity_02,activity_03,activity_07"
"284","activity_02","yes","20-39yo","low","activity_01,activity_02,activity_03,activity_07"
"284","activity_07","yes","20-39yo","low","activity_01,activity_02,activity_03,activity_07"
"284","activity_03","yes","20-39yo","low","activity_01,activity_02,activity_03,activity_07"
"285","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"285","noise_2","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"285","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"285","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"286","activity_03","yes","0-19yo","low","activity_03,activity_01,activity_03,activity_05"
"286","activity_01","yes","0-19yo","low","activity_03,activity_01,activity_03,activity_05"
"286","activity_03","yes","0-19yo","low","activity_03,activity_01,activity_03,activity_05"
"286","activity_05","yes","0-19yo","low","activity_03,activity_01,activity_03,activity_05"
"287","activity_07","yes","0-19yo","middle","activity_01,activity_02,activity_03,activity_07"
"287","activity_04","yes","0-19yo","middle","activity_01,activity_02,activity_03,activity_07"
"287","activity_02","yes","0-19yo","middle","activity_01,activity_02,activity_03,activity_07"
"287","activity_01","yes","0-19yo","middle","activity_01,activity_02,activity_03,activity_07"
"288","activity_02","yes","20-39yo","low","activity_05,activity_02,activity_04,activity_01"
"289","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"289","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"289","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"289","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"290","noise_0","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"290","activity_04","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"290","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"290","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"290","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"290","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"291","activity_03","no","60-79yo","high","activity_03,activity_01,activity_03,activity_05"
"291","activity_02","no","60-79yo","high","activity_03,activity_01,activity_03,activity_05"
"291","activity_01","no","60-79yo","high","activity_03,activity_01,activity_03,activity_05"
"291","activity_03","no","60-79yo","high","activity_03,activity_01,activity_03,activity_05"
"291","activity_05","no","60-79yo","high","activity_03,activity_01,activity_03,activity_05"
"292","activity_03","no","0-19yo","middle","activity_03,activity_01,activity_03,activity_05"
"292","activity_01","no","0-19yo","middle","activity_03,activity_01,activity_03,activity_05"
"292","activity_03","no","0-19yo","middle","activity_03,activity_01,activity_03,activity_05"
"292","activity_05","no","0-19yo","middle","activity_03,activity_01,activity_03,activity_05"
"293","activity_01","no","60-79yo","high","activity_01,activity_02,activity_03,activity_07"
"293","activity_03","no","60-79yo","high","activity_01,activity_02,activity_03,activity_07"
"293","activity_07","no","60-79yo","high","activity_01,activity_02,activity_03,activity_07"
"294","activity_04","yes","20-39yo","low","activity_04,activity_01,activity_02,activity_03,activity_04"
"294","activity_01","yes","20-39yo","low","activity_04,activity_01,activity_02,activity_03,activity_04"
"294","activity_03","yes","20-39yo","low","activity_04,activity_01,activity_02,activity_03,activity_04"
"294","activity_04","yes","20-39yo","low","activity_04,activity_01,activity_02,activity_03,activity_04"
"294","activity_04","yes","20-39yo","low","activity_04,activity_01,activity_02,activity_03,activity_04"
"294","activity_02","yes","20-39yo","low","activity_04,activity_01,activity_02,activity_03,activity_04"
"295","activity_05","no","0-19yo","low","activity_05,activity_02,activity_04,activity_01"
"295","activity_02","no","0-19yo","low","activity_05,activity_02,activity_04,activity_01"
"295","activity_02","no","0-19yo","low","activity_05,activity_02,activity_04,activity_01"
"295","activity_05","no","0-19yo","low","activity_05,activity_02,activity_04,activity_01"
"295","activity_04","no","0-19yo","low","activity_05,activity_02,activity_04,activity_01"
"296","activity_05","yes","20-39yo","low","activity_05,activity_02,activity_04,activity_01"
"296","activity_02","yes","20-39yo","low","activity_05,activity_02,activity_04,activity_01"
"296","activity_04","yes","20-39yo","low","activity_05,activity_02,activity_04,activity_01"
"296","activity_01","yes","20-39yo","low","activity_05,activity_02,activity_04,activity_01"
"297","activity_05","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"297","activity_01","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"297","activity_04","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"297","activity_03","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"297","noise_4","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"297","activity_07","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"298","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"298","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"298","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"298","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"299","noise_2","yes","40-59yo","low","activity_03,activity_01,activity_03,activity_05"
"299","activity_03","yes","40-59yo","low","activity_03,activity_01,activity_03,activity_05"
"299","activity_01","yes","40-59yo","low","activity_03,activity_01,activity_03,activity_05"
"299","activity_05","yes","40-59yo","low","activity_03,activity_01,activity_03,activity_05"
"300","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"300","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"300","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"300","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"300","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"301","activity_02","no","0-19yo","high","activity_05,activity_02,activity_04,activity_01"
"301","activity_01","no","0-19yo","high","activity_05,activity_02,activity_04,activity_01"
"301","activity_04","no","0-19yo","high","activity_05,activity_02,activity_04,activity_01"
"302","activity_03","no","0-19yo","high","activity_03,activity_01,activity_03,activity_05"
"302","activity_01","no","0-19yo","high","activity_03,activity_01,activity_03,activity_05"
"302","activity_03","no","0-19yo","high","activity_03,activity_01,activity_03,activity_05"
"302","activity_05","no","0-19yo","high","activity_03,activity_01,activity_03,activity_05"
"303","activity_03","yes","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"303","activity_03","yes","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"304","activity_05","yes","40-59yo","high","activity_05,activity_02,activity_04,activity_01"
"304","activity_04","yes","40-59yo","high","activity_05,activity_02,activity_04,activity_01"
"304","activity_02","yes","40-59yo","high","activity_05,activity_02,activity_04,activity_01"
"304","activity_05","yes","40-59yo","high","activity_05,activity_02,activity_04,activity_01"
"305","activity_01","no","80yo+","high","activity_03,activity_01,activity_03,activity_05"
"305","activity_03","no","80yo+","high","activity_03,activity_01,activity_03,activity_05"
"306","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"306","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"306","noise_4","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"306","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"307","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"307","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"307","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"307","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"308","noise_2","yes","40-59yo","high","activity_03,activity_01,activity_03,activity_05"
"308","noise_2","yes","40-59yo","high","activity_03,activity_01,activity_03,activity_05"
"308","activity_03","yes","40-59yo","high","activity_03,activity_01,activity_03,activity_05"
"308","activity_05","yes","40-59yo","high","activity_03,activity_01,activity_03,activity_05"
"309","noise_3","yes","40-59yo","high","activity_03,activity_01,activity_03,activity_05"
"309","activity_03","yes","40-59yo","high","activity_03,activity_01,activity_03,activity_05"
"309","activity_05","yes","40-59yo","high","activity_03,activity_01,activity_03,activity_05"
"309","activity_01","yes","40-59yo","high","activity_03,activity_01,activity_03,activity_05"
"310","noise_4","no","80yo+","low","activity_03,activity_01,activity_03,activity_05"
"310","activity_01","no","80yo+","low","activity_03,activity_01,activity_03,activity_05"
"310","activity_05","no","80yo+","low","activity_03,activity_01,activity_03,activity_05"
"311","noise_3","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"311","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"311","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"312","activity_01","yes","60-79yo","high","activity_01,activity_02,activity_03,activity_07"
"312","activity_02","yes","60-79yo","high","activity_01,activity_02,activity_03,activity_07"
"312","activity_05","yes","60-79yo","high","activity_01,activity_02,activity_03,activity_07"
"312","noise_2","yes","60-79yo","high","activity_01,activity_02,activity_03,activity_07"
"312","activity_03","yes","60-79yo","high","activity_01,activity_02,activity_03,activity_07"
"312","activity_07","yes","60-79yo","high","activity_01,activity_02,activity_03,activity_07"
"313","activity_02","no","0-19yo","high","activity_04,activity_01,activity_02,activity_03,activity_04"
"313","activity_01","no","0-19yo","high","activity_04,activity_01,activity_02,activity_03,activity_04"
"313","activity_07","no","0-19yo","high","activity_04,activity_01,activity_02,activity_03,activity_04"
"313","activity_03","no","0-19yo","high","activity_04,activity_01,activity_02,activity_03,activity_04"
"313","activity_04","no","0-19yo","high","activity_04,activity_01,activity_02,activity_03,activity_04"
"313","activity_04","no","0-19yo","high","activity_04,activity_01,activity_02,activity_03,activity_04"
"314","activity_01","no","60-79yo","low","activity_01,activity_02,activity_03,activity_07"
"314","noise_1","no","60-79yo","low","activity_01,activity_02,activity_03,activity_07"
"314","activity_02","no","60-79yo","low","activity_01,activity_02,activity_03,activity_07"
"314","activity_03","no","60-79yo","low","activity_01,activity_02,activity_03,activity_07"
"315","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"315","noise_0","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"315","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"315","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"316","activity_03","yes","40-59yo","high","activity_03,activity_01,activity_03,activity_05"
"316","activity_01","yes","40-59yo","high","activity_03,activity_01,activity_03,activity_05"
"316","activity_03","yes","40-59yo","high","activity_03,activity_01,activity_03,activity_05"
"316","activity_05","yes","40-59yo","high","activity_03,activity_01,activity_03,activity_05"
"317","activity_03","no","40-59yo","high","activity_03,activity_01,activity_03,activity_05"
"317","activity_01","no","40-59yo","high","activity_03,activity_01,activity_03,activity_05"
"317","activity_03","no","40-59yo","high","activity_03,activity_01,activity_03,activity_05"
"317","activity_05","no","40-59yo","high","activity_03,activity_01,activity_03,activity_05"
"318","activity_01","yes","60-79yo","low","activity_03,activity_01,activity_03,activity_05"
"318","activity_03","yes","60-79yo","low","activity_03,activity_01,activity_03,activity_05"
"318","activity_01","yes","60-79yo","low","activity_03,activity_01,activity_03,activity_05"
"318","activity_03","yes","60-79yo","low","activity_03,activity_01,activity_03,activity_05"
"319","activity_05","no","20-39yo","low","activity_05,activity_02,activity_04,activity_01"
"319","activity_04","no","20-39yo","low","activity_05,activity_02,activity_04,activity_01"
"319","activity_01","no","20-39yo","low","activity_05,activity_02,activity_04,activity_01"
"319","activity_04","no","20-39yo","low","activity_05,activity_02,activity_04,activity_01"
"319","activity_02","no","20-39yo","low","activity_05,activity_02,activity_04,activity_01"
